age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,native_country,income
43,Private,185129,Bachelors,13,Divorced,Tech-support,Own-child,Male,0,0,40,United-States,<=50K
17,Private,171080,11th,7,Never-married,Other-service,Own-child,Male,0,0,12,United-States,<=50K
33,State-gov,200289,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,19,India,<=50K
24,Private,193920,Masters,14,Never-married,Priv-house-serv,Not-in-family,Female,0,0,45,?,<=50K
23,Private,306601,Bachelors,13,Never-married,Craft-repair,Not-in-family,Male,0,0,40,Mexico,<=50K
18,?,216508,12th,8,Never-married,?,Not-in-family,Male,0,0,25,United-States,<=50K
42,Private,132633,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,Female,0,0,40,?,<=50K
33,Local-gov,267859,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,United-States,<=50K
36,Private,36423,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,25,United-States,>50K
74,?,204840,5th-6th,3,Married-civ-spouse,?,Husband,Male,0,0,56,Mexico,<=50K
64,Private,21174,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
52,Private,48947,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,45,United-States,<=50K
34,Private,112564,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,United-States,<=50K
55,Private,193130,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,1887,40,United-States,>50K
51,Self-emp-inc,210736,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Male,10520,0,40,United-States,>50K
46,Private,181363,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
30,Local-gov,352542,Bachelors,13,Divorced,Prof-specialty,Unmarried,Female,0,0,40,United-States,<=50K
37,Private,324947,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,United-States,<=50K
35,Private,190174,Some-college,10,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,United-States,<=50K
60,Private,130684,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,55,United-States,<=50K
34,Private,182714,HS-grad,9,Separated,Other-service,Not-in-family,Female,0,0,35,?,<=50K
31,Private,142675,Some-college,10,Never-married,Exec-managerial,Own-child,Male,0,0,40,United-States,<=50K
50,Private,30447,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,United-States,<=50K
53,Private,92430,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,>50K
54,Federal-gov,35576,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
39,Private,63021,Some-college,10,Divorced,Other-service,Not-in-family,Female,0,0,20,United-States,<=50K
18,Private,78045,11th,7,Married-civ-spouse,Handlers-cleaners,Own-child,Male,0,0,40,United-States,<=50K
37,Private,111499,Some-college,10,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,United-States,<=50K
32,Self-emp-not-inc,56026,Bachelors,13,Married-civ-spouse,Sales,Other-relative,Male,0,0,45,United-States,<=50K
34,Private,297094,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,United-States,<=50K
58,Private,132606,5th-6th,3,Divorced,Machine-op-inspct,Not-in-family,Male,0,0,40,United-States,<=50K
36,Private,257380,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,United-States,<=50K
48,Private,40666,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,60,United-States,<=50K
36,Private,67728,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,5013,0,40,Italy,<=50K
32,Private,112176,Some-college,10,Divorced,Sales,Own-child,Male,0,0,30,United-States,<=50K
38,Private,99388,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,Male,0,0,40,El-Salvador,<=50K
51,Private,194908,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,<=50K
35,Private,49749,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,>50K
55,Private,236520,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,>50K
44,Local-gov,171589,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,7688,0,40,United-States,>50K
30,Private,205204,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
68,Private,45508,5th-6th,3,Married-spouse-absent,Sales,Not-in-family,Male,0,0,22,United-States,<=50K
23,Private,303121,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,30,United-States,<=50K
21,Private,143604,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,29,?,<=50K
40,Private,94080,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
22,Private,203240,10th,6,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
17,Private,289405,11th,7,Never-married,Machine-op-inspct,Own-child,Male,0,0,12,United-States,<=50K
24,?,267955,9th,5,Never-married,?,Own-child,Female,0,0,20,United-States,<=50K
20,Private,263612,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,Haiti,<=50K
21,Private,109952,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,50,United-States,<=50K
62,?,160155,7th-8th,4,Married-civ-spouse,?,Husband,Male,6418,0,40,United-States,>50K
27,State-gov,176727,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,United-States,<=50K
53,Self-emp-inc,290640,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,50,United-States,>50K
65,Private,243569,Some-college,10,Widowed,Other-service,Unmarried,Female,0,0,24,United-States,<=50K
23,Private,344278,Some-college,10,Divorced,Exec-managerial,Unmarried,Female,0,0,25,United-States,<=50K
20,Private,114874,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,30,United-States,<=50K
27,Private,194652,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
34,Private,202210,HS-grad,9,Never-married,Other-service,Unmarried,Female,0,0,40,United-States,<=50K
47,Private,586657,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Japan,>50K
34,Local-gov,119411,HS-grad,9,Divorced,Protective-serv,Unmarried,Male,0,0,40,Portugal,<=50K
60,Private,181953,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,28,United-States,<=50K
48,State-gov,148738,Some-college,10,Divorced,Other-service,Own-child,Male,0,0,40,United-States,<=50K
21,?,242736,Assoc-acdm,12,Never-married,?,Own-child,Female,0,0,40,United-States,<=50K
33,Private,124827,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,<=50K
21,Private,301694,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,35,Mexico,<=50K
18,Private,41381,HS-grad,9,Never-married,Sales,Own-child,Female,0,1602,20,United-States,<=50K
31,Private,43819,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,7688,0,43,United-States,>50K
60,Private,93997,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,45,United-States,>50K
24,Private,100669,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,30,United-States,<=50K
37,Private,202683,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,48,United-States,>50K
33,Private,183612,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,20,United-States,<=50K
32,Private,80058,11th,7,Divorced,Sales,Not-in-family,Male,0,0,43,United-States,>50K
50,Self-emp-inc,52565,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,1485,40,United-States,<=50K
58,Private,180980,Some-college,10,Divorced,Other-service,Unmarried,Female,0,0,42,France,<=50K
33,Private,315143,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,Cuba,>50K
58,Local-gov,156649,1st-4th,2,Widowed,Handlers-cleaners,Unmarried,Male,0,0,40,United-States,<=50K
27,Private,587310,7th-8th,4,Never-married,Other-service,Other-relative,Male,0,0,35,Guatemala,<=50K
36,Private,111387,10th,6,Divorced,Sales,Own-child,Male,0,0,40,United-States,<=50K
31,Private,38223,Bachelors,13,Never-married,Sales,Own-child,Male,0,0,45,United-States,<=50K
21,State-gov,258490,Some-college,10,Never-married,Prof-specialty,Not-in-family,Female,0,0,20,United-States,<=50K
33,Private,238381,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,8614,0,40,United-States,>50K
49,?,407495,HS-grad,9,Married-spouse-absent,?,Not-in-family,Male,0,0,70,United-States,<=50K
18,Never-worked,153663,Some-college,10,Never-married,?,Own-child,Male,0,0,4,United-States,<=50K
27,Private,236481,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Male,0,0,10,India,<=50K
42,Private,196797,HS-grad,9,Never-married,Transport-moving,Unmarried,Female,0,0,38,United-States,<=50K
47,Private,78529,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,60,United-States,>50K
52,Local-gov,199995,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,7298,0,60,United-States,>50K
52,Private,150930,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
45,Private,337825,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,United-States,<=50K
37,Self-emp-not-inc,31670,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,United-States,<=50K
74,Private,99183,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,9,United-States,<=50K
27,Private,181280,Masters,14,Never-married,Handlers-cleaners,Unmarried,Male,0,0,30,United-States,<=50K
30,Private,112650,HS-grad,9,Divorced,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
34,Private,420749,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,30,Germany,<=50K
46,Local-gov,192323,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,38,United-States,>50K
18,Private,232082,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,United-States,<=50K
44,Private,205706,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,United-States,<=50K
40,Private,140559,HS-grad,9,Widowed,Other-service,Unmarried,Female,0,0,25,United-States,<=50K
28,Local-gov,336543,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,Hong,>50K
29,Private,199499,Assoc-voc,11,Never-married,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
25,Private,44363,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,35,United-States,<=50K
33,Local-gov,422718,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,United-States,<=50K
23,Private,86065,12th,8,Never-married,Other-service,Not-in-family,Female,0,0,30,United-States,<=50K
17,Private,172050,11th,7,Never-married,Handlers-cleaners,Own-child,Male,0,0,16,United-States,<=50K
32,Private,202952,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,<=50K
57,Private,206206,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,>50K
58,Private,170108,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
63,Private,298113,Some-college,10,Divorced,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
71,Private,152307,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,2377,45,United-States,>50K
57,?,366563,Some-college,10,Divorced,?,Not-in-family,Female,0,0,40,United-States,<=50K
22,Private,205839,Some-college,10,Never-married,Other-service,Not-in-family,Male,0,0,45,United-States,<=50K
46,Private,90758,Masters,14,Never-married,Tech-support,Not-in-family,Male,0,0,35,United-States,>50K
37,Private,170408,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,30,United-States,<=50K
33,Private,226525,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Male,0,0,60,United-States,<=50K
39,Private,120130,Some-college,10,Separated,Machine-op-inspct,Own-child,Male,0,0,40,United-States,<=50K
33,Private,164190,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,7298,0,40,United-States,>50K
35,Private,167990,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,Canada,<=50K
39,Private,193689,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
44,Local-gov,101967,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,United-States,<=50K
31,Private,473133,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,5178,0,40,United-States,>50K
39,Private,86551,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,United-States,>50K
55,Private,101524,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,>50K
30,Private,170154,Bachelors,13,Never-married,Tech-support,Not-in-family,Female,0,0,40,United-States,>50K
52,Private,178983,11th,7,Married-civ-spouse,Other-service,Husband,Male,0,0,40,United-States,<=50K
27,Private,217530,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,Mexico,<=50K
25,Private,282612,Assoc-voc,11,Never-married,Tech-support,Unmarried,Female,0,0,40,United-States,<=50K
38,Private,37028,Some-college,10,Divorced,Sales,Unmarried,Female,0,0,38,United-States,<=50K
25,Private,110978,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,37,India,>50K
42,Private,126003,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,United-States,>50K
22,Private,400966,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
33,Self-emp-inc,239018,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,United-States,<=50K
52,Self-emp-not-inc,173839,10th,6,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,United-States,<=50K
52,Private,167651,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,>50K
29,Private,244566,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Male,0,0,40,United-States,<=50K
39,Private,126675,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,50,United-States,>50K
54,Self-emp-not-inc,117674,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,0,0,40,?,<=50K
28,Private,38309,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Male,2407,0,40,United-States,<=50K
37,Self-emp-inc,257295,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,75,Thailand,>50K
25,Private,213383,Some-college,10,Never-married,Tech-support,Own-child,Male,0,0,40,United-States,<=50K
43,Federal-gov,347720,Bachelors,13,Never-married,Tech-support,Not-in-family,Male,0,0,50,United-States,<=50K
19,Self-emp-not-inc,73514,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,30,United-States,<=50K
17,Private,294485,10th,6,Never-married,Other-service,Own-child,Male,0,0,30,United-States,<=50K
19,Private,25429,12th,8,Never-married,Other-service,Own-child,Female,0,0,20,United-States,<=50K
22,Private,314525,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,United-States,<=50K
42,Federal-gov,262402,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,United-States,<=50K
54,Private,154949,11th,7,Married-civ-spouse,Other-service,Wife,Female,0,0,40,United-States,>50K
36,Private,183739,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,Female,0,2002,40,United-States,<=50K
19,Private,188669,Some-college,10,Never-married,Sales,Own-child,Female,0,0,25,United-States,<=50K
40,Private,118853,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,United-States,<=50K
39,Private,24342,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
28,Federal-gov,163862,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,5178,0,40,United-States,>50K
57,Private,133902,HS-grad,9,Widowed,Exec-managerial,Unmarried,Female,0,0,45,United-States,<=50K
38,Federal-gov,303817,Some-college,10,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,United-States,<=50K
58,Private,210673,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,>50K
57,Private,104996,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,42,United-States,<=50K
27,Private,288341,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Female,0,0,32,United-States,<=50K
58,Private,205896,HS-grad,9,Divorced,Sales,Other-relative,Female,0,0,40,United-States,<=50K
35,Private,110402,11th,7,Married-civ-spouse,Sales,Husband,Male,0,0,35,United-States,<=50K
36,Self-emp-not-inc,202950,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,Iran,<=50K
33,Private,116508,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
25,Private,178025,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,<=50K
60,Private,85815,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
55,Federal-gov,145401,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
25,Private,202560,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,40,United-States,<=50K
32,Private,53277,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,United-States,>50K
23,Private,403107,5th-6th,3,Never-married,Other-service,Own-child,Male,0,0,40,El-Salvador,<=50K
61,Local-gov,260167,HS-grad,9,Widowed,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
60,Private,245062,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,>50K
26,Private,199143,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,50,United-States,<=50K
31,Private,381153,10th,6,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,United-States,>50K
21,?,176356,Some-college,10,Never-married,?,Own-child,Female,0,0,10,Germany,<=50K
35,Private,272476,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,Female,0,0,35,United-States,>50K
17,?,114798,11th,7,Never-married,?,Own-child,Female,0,0,18,United-States,<=50K
48,Private,95661,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,43,United-States,<=50K
39,Private,144688,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,50,United-States,<=50K
19,Private,118352,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,16,United-States,<=50K
25,Private,172581,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
32,Private,114746,HS-grad,9,Separated,Handlers-cleaners,Unmarried,Female,0,0,60,South,<=50K
39,Self-emp-not-inc,83242,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,United-States,<=50K
42,Private,176286,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
33,Private,233107,9th,5,Married-civ-spouse,Craft-repair,Husband,Male,0,0,33,Mexico,<=50K
55,Private,276229,HS-grad,9,Widowed,Sales,Not-in-family,Female,0,0,38,United-States,<=50K
52,Private,92968,Bachelors,13,Separated,Exec-managerial,Unmarried,Female,0,0,40,?,<=50K
46,Private,102359,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Male,0,0,40,United-States,<=50K
23,Self-emp-not-inc,282604,11th,7,Married-civ-spouse,Transport-moving,Husband,Male,7688,0,60,United-States,>50K
32,Private,185410,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
28,Private,199998,HS-grad,9,Separated,Other-service,Not-in-family,Female,0,0,25,United-States,<=50K
30,?,97281,Some-college,10,Separated,?,Not-in-family,Male,0,0,60,United-States,<=50K
34,Federal-gov,149368,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
54,Self-emp-not-inc,58898,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,1579,48,United-States,<=50K
45,Local-gov,209482,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,45,United-States,>50K
55,Private,129173,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,United-States,<=50K
49,Private,166809,Bachelors,13,Divorced,Exec-managerial,Unmarried,Female,0,0,40,United-States,>50K
39,Self-emp-not-inc,195253,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,United-States,>50K
38,Private,66326,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,99,United-States,<=50K
45,Self-emp-inc,180239,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,40,?,>50K
17,Private,232713,10th,6,Never-married,Craft-repair,Not-in-family,Male,594,0,30,United-States,<=50K
49,Self-emp-not-inc,233059,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,United-States,<=50K
46,Private,422813,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,>50K
60,Self-emp-not-inc,95445,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,3137,0,46,United-States,<=50K
64,Private,126233,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,20,United-States,<=50K
20,Private,258430,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,19,United-States,<=50K
66,Private,234743,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,24,United-States,<=50K
36,Private,182074,Some-college,10,Divorced,Adm-clerical,Not-in-family,Male,0,0,45,United-States,<=50K
65,?,299494,11th,7,Married-civ-spouse,?,Husband,Male,1797,0,40,United-States,<=50K
58,Local-gov,54947,Some-college,10,Never-married,Prof-specialty,Not-in-family,Female,0,0,55,United-States,<=50K
26,Private,288592,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
34,Private,176117,Some-college,10,Never-married,Sales,Own-child,Female,0,0,35,United-States,<=50K
43,State-gov,438427,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
52,Self-emp-not-inc,217210,HS-grad,9,Widowed,Other-service,Other-relative,Female,0,0,40,United-States,<=50K
39,Private,111499,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,United-States,<=50K
55,Private,176897,Some-college,10,Divorced,Tech-support,Not-in-family,Male,0,0,40,United-States,<=50K
47,?,89806,Some-college,10,Divorced,?,Not-in-family,Female,0,0,35,United-States,<=50K
58,Private,27385,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,United-States,>50K
19,Private,351802,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,35,United-States,<=50K
27,Local-gov,206125,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,United-States,<=50K
25,Private,204536,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,35,United-States,<=50K
46,Private,35961,Assoc-acdm,12,Divorced,Sales,Not-in-family,Female,0,0,25,Germany,<=50K
44,Self-emp-inc,153132,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,52,United-States,>50K
59,Federal-gov,115389,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,36,United-States,<=50K
45,Private,325390,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,<=50K
30,Private,232356,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
32,Private,209317,HS-grad,9,Separated,Exec-managerial,Not-in-family,Male,0,0,40,?,<=50K
47,Local-gov,165822,Some-college,10,Divorced,Transport-moving,Unmarried,Male,0,0,40,United-States,<=50K
42,Private,116632,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,United-States,>50K
27,Self-emp-not-inc,153546,Bachelors,13,Never-married,Prof-specialty,Own-child,Female,0,0,40,United-States,<=50K
19,Private,181020,11th,7,Never-married,Handlers-cleaners,Other-relative,Male,0,0,30,United-States,<=50K
35,Private,209609,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,United-States,<=50K
63,Local-gov,41161,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,United-States,<=50K
51,Private,328947,Some-college,10,Widowed,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
47,Private,95680,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,<=50K
40,Private,320451,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,1977,45,Hong,>50K
43,Private,118536,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,Male,0,0,40,United-States,<=50K
34,Private,80933,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,1672,40,United-States,<=50K
32,Private,63910,HS-grad,9,Divorced,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
33,Private,173248,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,35,United-States,<=50K
44,?,268804,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,30,United-States,<=50K
49,Private,87928,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,5013,0,40,United-States,<=50K
62,Private,155094,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,45,United-States,>50K
38,Private,287701,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,48,United-States,>50K
32,Private,175052,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
22,?,219233,HS-grad,9,Never-married,?,Own-child,Male,0,1602,30,United-States,<=50K
38,Local-gov,287658,Masters,14,Divorced,Prof-specialty,Not-in-family,Male,0,0,40,Jamaica,<=50K
39,Self-emp-not-inc,218490,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,2415,50,?,>50K
26,Private,189185,HS-grad,9,Divorced,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
61,Private,106330,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
36,Private,58602,5th-6th,3,Never-married,Other-service,Not-in-family,Male,0,0,35,United-States,<=50K
34,Private,231238,9th,5,Separated,Farming-fishing,Unmarried,Male,0,0,40,United-States,<=50K
17,?,198797,11th,7,Never-married,?,Own-child,Male,0,0,20,Peru,<=50K
37,Self-emp-not-inc,352882,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Female,0,0,70,South,>50K
35,Private,166549,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
17,?,634226,10th,6,Never-married,?,Own-child,Female,0,0,17,United-States,<=50K
38,Private,150057,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,United-States,<=50K
36,Private,52327,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Iran,>50K
64,Self-emp-not-inc,289741,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,20,United-States,<=50K
57,Private,279636,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,Male,0,0,40,United-States,>50K
59,Private,139344,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,>50K
19,?,46400,Some-college,10,Never-married,?,Not-in-family,Female,0,0,32,United-States,<=50K
49,?,481987,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,60,United-States,<=50K
