age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,native_country,income
20,Private,197997,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,United-States,<=50K
32,Private,177792,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Female,0,0,48,United-States,>50K
33,Private,178449,Some-college,10,Never-married,Adm-clerical,Not-in-family,Male,0,0,49,United-States,<=50K
34,Federal-gov,191342,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,38,United-States,<=50K
44,Private,147206,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,7688,0,45,United-States,>50K
27,Private,335421,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,20,United-States,<=50K
34,Private,175856,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,3103,0,55,United-States,>50K
56,Private,136413,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
26,Local-gov,166295,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,2339,55,United-States,<=50K
41,Private,207779,HS-grad,9,Separated,Other-service,Not-in-family,Female,0,0,40,United-States,<=50K
26,Private,337940,5th-6th,3,Never-married,Transport-moving,Not-in-family,Male,0,0,40,Mexico,<=50K
44,Self-emp-inc,49249,Some-college,10,Divorced,Other-service,Unmarried,Male,0,0,80,United-States,<=50K
42,Private,74949,Some-college,10,Divorced,Prof-specialty,Not-in-family,Male,0,0,40,United-States,<=50K
58,Private,214502,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,50,United-States,>50K
28,?,173800,Bachelors,13,Married-spouse-absent,?,Not-in-family,Female,0,0,10,Taiwan,<=50K
38,Private,354739,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,36,Philippines,>50K
26,Private,173992,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,United-States,>50K
25,Private,169100,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,110015,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,75,Greece,<=50K
54,Self-emp-not-inc,57101,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,United-States,<=50K
24,Self-emp-not-inc,191954,7th-8th,4,Never-married,Farming-fishing,Own-child,Male,0,0,50,United-States,<=50K
60,Private,238913,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,46,United-States,>50K
21,Private,265356,Some-college,10,Never-married,Sales,Other-relative,Male,0,0,40,United-States,<=50K
25,Private,248990,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,Guatemala,<=50K
37,Private,545483,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,United-States,<=50K
51,Local-gov,116286,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,United-States,>50K
22,Private,102632,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,United-States,<=50K
33,Self-emp-not-inc,131568,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,66,United-States,<=50K
22,Private,298227,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Male,0,0,35,United-States,<=50K
58,Private,100313,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,1902,40,United-States,>50K
39,Private,155603,Some-college,10,Never-married,Other-service,Own-child,Female,0,2205,40,United-States,<=50K
37,Self-emp-not-inc,174308,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
24,Private,172496,Masters,14,Never-married,Tech-support,Not-in-family,Male,0,0,50,United-States,<=50K
49,Self-emp-not-inc,171540,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,United-States,<=50K
20,Private,103277,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,35,United-States,<=50K
64,Private,231619,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,21,United-States,<=50K
27,Private,31659,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,United-States,<=50K
47,Private,191957,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,>50K
38,Private,112093,11th,7,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,<=50K
34,Private,175413,Assoc-acdm,12,Divorced,Sales,Unmarried,Female,0,0,45,United-States,<=50K
32,Private,132601,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,<=50K
29,Private,446559,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,50,United-States,<=50K
43,Private,60001,Bachelors,13,Divorced,Sales,Unmarried,Male,0,0,44,United-States,>50K
24,Private,188300,11th,7,Never-married,Machine-op-inspct,Unmarried,Female,0,0,40,United-States,<=50K
36,State-gov,212143,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,20,United-States,>50K
53,Federal-gov,177647,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,France,>50K
49,Private,147002,HS-grad,9,Never-married,Craft-repair,Unmarried,Female,0,0,40,Puerto-Rico,<=50K
30,Local-gov,348802,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,<=50K
42,Private,350387,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Male,0,0,15,United-States,<=50K
39,Private,288551,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
23,Private,209034,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,3942,0,40,United-States,<=50K
75,Private,256474,Masters,14,Never-married,Protective-serv,Not-in-family,Male,0,0,16,United-States,<=50K
31,Private,263561,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,2246,45,United-States,>50K
36,Private,166988,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,United-States,>50K
64,Self-emp-inc,213574,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,2635,0,10,United-States,<=50K
30,Local-gov,44566,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,<=50K
41,Private,314322,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,>50K
55,Private,277034,Some-college,10,Divorced,Protective-serv,Not-in-family,Male,0,0,40,United-States,<=50K
25,Private,130557,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
30,Private,172403,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,30,United-States,<=50K
24,Private,182342,Bachelors,13,Never-married,Sales,Own-child,Male,0,0,40,United-States,<=50K
58,Private,306233,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,15024,0,40,United-States,>50K
24,Private,258700,5th-6th,3,Never-married,Farming-fishing,Other-relative,Male,0,0,40,Mexico,<=50K
52,Private,67090,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,44,United-States,<=50K
40,State-gov,269733,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,Male,0,0,40,United-States,<=50K
44,Federal-gov,240628,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,Female,2354,0,40,United-States,<=50K
27,Private,285897,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,1848,45,United-States,>50K
38,Private,103474,Bachelors,13,Never-married,Tech-support,Not-in-family,Female,0,0,45,United-States,<=50K
45,Self-emp-inc,271901,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,32,United-States,>50K
49,Self-emp-inc,94606,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,United-States,>50K
46,Private,164733,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,41,United-States,<=50K
26,Private,195105,HS-grad,9,Never-married,Sales,Not-in-family,Male,0,0,40,United-States,<=50K
52,Self-emp-inc,49069,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,>50K
59,Private,361494,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,>50K
45,Local-gov,224474,Bachelors,13,Divorced,Prof-specialty,Unmarried,Female,4934,0,50,United-States,>50K
52,Private,177858,HS-grad,9,Divorced,Craft-repair,Other-relative,Male,0,0,55,United-States,>50K
52,Private,172165,10th,6,Divorced,Other-service,Other-relative,Female,0,0,25,United-States,<=50K
46,Private,110171,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,7688,0,40,United-States,>50K
38,Private,204756,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,40,United-States,<=50K
33,Self-emp-inc,239018,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,United-States,<=50K
57,Private,197642,Some-college,10,Widowed,Other-service,Not-in-family,Female,0,0,40,United-States,<=50K
64,Private,258006,Some-college,10,Widowed,Adm-clerical,Not-in-family,Female,0,0,40,Cuba,<=50K
49,State-gov,118567,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,United-States,<=50K
35,Private,223514,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,<=50K
45,Self-emp-not-inc,182677,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,Male,0,0,40,Thailand,<=50K
23,Private,203003,7th-8th,4,Never-married,Craft-repair,Not-in-family,Male,0,0,25,Germany,<=50K
50,Private,213296,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,United-States,>50K
56,Private,314149,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,>50K
43,Private,143582,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,2129,72,?,<=50K
32,Private,105938,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Female,0,1602,20,United-States,<=50K
31,Self-emp-not-inc,229946,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Columbia,<=50K
47,Private,152073,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Female,0,0,40,United-States,<=50K
35,Federal-gov,226916,Bachelors,13,Widowed,Adm-clerical,Not-in-family,Male,0,0,40,United-States,>50K
26,Private,214303,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,50,United-States,<=50K
23,Private,135138,Bachelors,13,Never-married,Sales,Own-child,Male,0,0,40,United-States,<=50K
45,Local-gov,374450,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Female,5178,0,40,United-States,>50K
21,Private,190968,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,United-States,<=50K
38,Private,222450,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,Mexico,<=50K
18,Private,198616,12th,8,Never-married,Craft-repair,Own-child,Male,594,0,20,United-States,<=50K
22,Private,369549,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,30,United-States,<=50K
37,Private,232614,HS-grad,9,Divorced,Other-service,Unmarried,Female,0,0,30,United-States,<=50K
35,Private,169672,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
76,Private,239880,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,8,United-States,<=50K
56,Self-emp-not-inc,179594,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,48,United-States,<=50K
31,Private,61308,10th,6,Never-married,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
41,Private,445382,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,65,United-States,>50K
39,Private,107302,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,?,>50K
18,Private,123343,11th,7,Never-married,Sales,Not-in-family,Female,0,0,30,United-States,<=50K
63,Private,100099,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,Male,0,0,40,United-States,<=50K
60,Private,33266,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,United-States,<=50K
34,Private,80933,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,1672,40,United-States,<=50K
46,Private,84402,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Male,0,0,45,United-States,>50K
31,Private,467579,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1887,40,United-States,>50K
39,Private,209867,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,13550,0,45,United-States,>50K
32,Private,175878,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,United-States,<=50K
55,Private,51008,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
30,Private,60426,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
23,Private,54012,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,United-States,<=50K
36,State-gov,47570,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
28,Private,25955,Some-college,10,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
54,Local-gov,196307,10th,6,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,<=50K
21,Private,170456,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,Male,0,0,15,United-States,<=50K
53,Private,141388,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
52,Private,150930,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
40,Private,184378,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,60,Puerto-Rico,<=50K
44,State-gov,174675,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,United-States,>50K
53,Private,174020,Masters,14,Divorced,Prof-specialty,Unmarried,Female,0,1876,38,United-States,<=50K
53,Private,29658,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,>50K
37,Private,389725,12th,8,Divorced,Craft-repair,Own-child,Male,0,0,35,United-States,<=50K
50,Private,178596,HS-grad,9,Divorced,Craft-repair,Unmarried,Male,0,1408,50,United-States,<=50K
59,Private,354037,Prof-school,15,Married-civ-spouse,Transport-moving,Husband,Male,15024,0,50,United-States,>50K
26,Self-emp-not-inc,253899,Bachelors,13,Divorced,Sales,Not-in-family,Male,0,0,40,United-States,<=50K
45,Local-gov,311080,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,>50K
19,Private,97261,12th,8,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,United-States,<=50K
53,Private,276515,Bachelors,13,Never-married,Exec-managerial,Own-child,Male,0,0,40,Cuba,<=50K
38,Private,117312,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,15024,0,40,United-States,>50K
46,Private,225065,Preschool,1,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,Mexico,<=50K
79,?,144533,HS-grad,9,Widowed,?,Not-in-family,Female,0,0,30,United-States,<=50K
38,Private,150601,10th,6,Separated,Adm-clerical,Unmarried,Male,0,3770,40,United-States,<=50K
40,Private,225193,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,63,United-States,<=50K
35,Private,48779,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,35,United-States,<=50K
59,Private,395736,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,United-States,>50K
44,Private,300528,11th,7,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,>50K
46,Private,114797,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,36,United-States,<=50K
32,Private,419691,12th,8,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,>50K
50,State-gov,297551,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,52,United-States,<=50K
58,Private,117273,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,>50K
29,Private,383745,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,1887,30,United-States,>50K
53,Local-gov,283602,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,15024,0,40,United-States,>50K
53,Private,152810,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,55,United-States,>50K
47,Private,117849,Assoc-acdm,12,Divorced,Sales,Own-child,Male,0,0,44,United-States,<=50K
38,Private,33887,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Male,0,0,40,United-States,<=50K
35,Private,150217,Bachelors,13,Married-civ-spouse,Other-service,Wife,Female,0,0,24,Poland,<=50K
40,Private,33331,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,United-States,<=50K
53,Private,187356,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,66,United-States,<=50K
47,Self-emp-inc,173783,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,15024,0,60,United-States,>50K
17,Private,117477,10th,6,Never-married,Other-service,Own-child,Male,0,0,40,United-States,<=50K
43,Private,345789,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,15024,0,50,United-States,>50K
50,Self-emp-inc,240374,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,>50K
43,Private,334991,Some-college,10,Separated,Transport-moving,Unmarried,Male,4934,0,51,United-States,>50K
27,Private,188941,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,3908,0,40,United-States,<=50K
38,Private,26987,HS-grad,9,Divorced,Other-service,Unmarried,Female,0,0,40,United-States,<=50K
31,Self-emp-inc,149726,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,United-States,<=50K
26,Private,112847,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,United-States,<=50K
33,Federal-gov,615893,Masters,14,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,Nicaragua,<=50K
36,Private,162424,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,United-States,<=50K
20,Private,138768,HS-grad,9,Never-married,Transport-moving,Own-child,Male,0,0,30,United-States,<=50K
40,Private,124520,Assoc-voc,11,Divorced,Craft-repair,Unmarried,Male,0,0,50,United-States,>50K
29,Private,177119,Assoc-voc,11,Divorced,Tech-support,Not-in-family,Female,2174,0,45,United-States,<=50K
23,Private,71864,Some-college,10,Never-married,Exec-managerial,Not-in-family,Female,0,0,35,United-States,<=50K
52,Private,195638,HS-grad,9,Never-married,Other-service,Unmarried,Female,0,0,45,United-States,<=50K
27,Private,161087,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,United-States,<=50K
33,Private,101352,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Female,0,0,50,United-States,>50K
69,Private,361561,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,3,United-States,<=50K
37,Local-gov,251396,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,Canada,>50K
25,Local-gov,63996,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
53,Private,233369,Some-college,10,Widowed,Exec-managerial,Unmarried,Female,0,0,40,United-States,<=50K
41,Private,204415,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,48,United-States,>50K
44,State-gov,144125,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
55,Private,282753,5th-6th,3,Divorced,Other-service,Unmarried,Male,0,0,25,United-States,<=50K
37,Private,187748,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
24,Private,275093,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Female,0,0,36,United-States,<=50K
53,Private,608184,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,40,United-States,>50K
34,Self-emp-inc,80249,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,72,United-States,<=50K
62,?,378239,Masters,14,Married-civ-spouse,?,Husband,Male,0,0,2,United-States,>50K
59,Federal-gov,61298,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,Female,0,0,40,United-States,<=50K
24,Private,223811,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
52,Private,110954,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,El-Salvador,>50K
61,?,135285,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,2603,32,United-States,<=50K
71,Private,137499,HS-grad,9,Widowed,Sales,Other-relative,Female,0,0,16,United-States,<=50K
59,Private,365390,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
55,Private,127014,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,60,United-States,<=50K
23,Private,256755,Bachelors,13,Never-married,Handlers-cleaners,Other-relative,Female,0,0,40,Cuba,<=50K
31,Private,156464,Bachelors,13,Never-married,Prof-specialty,Own-child,Male,0,0,25,United-States,<=50K
46,Private,328216,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,40,United-States,>50K
21,Private,312956,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
38,State-gov,22245,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,United-States,>50K
26,?,256141,Some-college,10,Never-married,?,Own-child,Female,0,0,40,United-States,<=50K
52,State-gov,303462,Some-college,10,Separated,Protective-serv,Unmarried,Male,0,0,40,United-States,<=50K
33,Private,65278,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
44,Private,75012,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,80,United-States,<=50K
30,Self-emp-not-inc,45796,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
41,Private,42563,Bachelors,13,Married-civ-spouse,Tech-support,Wife,Female,0,0,25,United-States,>50K
53,Local-gov,608184,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,>50K
24,Private,254767,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Male,2105,0,50,United-States,<=50K
42,Self-emp-not-inc,101709,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,2885,0,40,United-States,<=50K
67,?,81761,Masters,14,Married-civ-spouse,?,Husband,Male,0,0,2,United-States,<=50K
25,Private,306908,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,<=50K
56,Private,285730,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,0,66,United-States,<=50K
23,Private,244771,Some-college,10,Never-married,Machine-op-inspct,Own-child,Female,0,0,20,Jamaica,<=50K
57,Self-emp-inc,172654,Prof-school,15,Married-civ-spouse,Transport-moving,Husband,Male,15024,0,50,United-States,>50K
50,?,22428,Masters,14,Never-married,?,Not-in-family,Male,0,0,40,United-States,<=50K
24,Private,464502,Assoc-acdm,12,Never-married,Sales,Not-in-family,Male,0,0,40,?,<=50K
26,Private,359543,Bachelors,13,Never-married,Adm-clerical,Own-child,Female,0,0,40,Mexico,<=50K
70,Private,35494,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,30,United-States,<=50K
28,Private,273929,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,1628,60,United-States,<=50K
55,Private,66356,HS-grad,9,Separated,Handlers-cleaners,Unmarried,Male,0,0,40,United-States,<=50K
38,Self-emp-not-inc,190387,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,United-States,<=50K
22,Private,269474,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,10,United-States,<=50K
32,Private,113504,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
41,Local-gov,47902,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,United-States,>50K
31,Private,66815,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,United-States,<=50K
20,Private,95918,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
62,Private,174355,HS-grad,9,Widowed,Other-service,Not-in-family,Female,0,0,40,United-States,<=50K
28,Private,168514,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,United-States,<=50K
39,Private,182828,Masters,14,Never-married,Exec-managerial,Not-in-family,Female,0,0,45,United-States,<=50K
25,Private,233461,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,Male,0,0,30,United-States,<=50K
49,State-gov,72619,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,50,United-States,<=50K
23,Private,233626,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,25,United-States,<=50K
39,Self-emp-inc,202937,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,United-States,>50K
19,Private,256979,HS-grad,9,Never-married,Craft-repair,Other-relative,Male,0,0,35,United-States,<=50K
26,Private,161007,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,80,United-States,<=50K
60,Private,53707,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
34,Private,269723,HS-grad,9,Divorced,Exec-managerial,Unmarried,Female,2977,0,50,United-States,<=50K
49,Private,28791,Some-college,10,Divorced,Other-service,Not-in-family,Female,0,0,40,United-States,<=50K
39,Private,214896,HS-grad,9,Separated,Other-service,Not-in-family,Female,0,0,40,El-Salvador,<=50K
20,Private,109952,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,25,United-States,<=50K
37,Private,152307,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,>50K
26,Private,192506,Bachelors,13,Never-married,Other-service,Not-in-family,Female,0,0,35,United-States,<=50K
22,Private,243923,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,Male,0,0,80,United-States,<=50K
50,Private,69345,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Male,3103,0,55,United-States,>50K
18,Private,141918,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,22,United-States,<=50K
48,Local-gov,242923,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Female,0,1848,40,United-States,>50K
35,Self-emp-not-inc,61343,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,90,United-States,<=50K
40,Private,150471,Assoc-acdm,12,Divorced,Other-service,Not-in-family,Female,0,0,40,United-States,<=50K
53,Private,121441,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,55,United-States,<=50K
39,Self-emp-inc,286261,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
61,Private,95500,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,<=50K
39,Local-gov,327164,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,United-States,<=50K
48,Private,238726,HS-grad,9,Widowed,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
47,Self-emp-not-inc,109421,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,United-States,<=50K
26,Private,182178,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,2829,0,40,United-States,<=50K
24,Private,329408,11th,7,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,United-States,<=50K
28,State-gov,70100,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,20,United-States,<=50K
