age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,native_country,income
36,Private,185099,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,70,United-States,>50K
46,Local-gov,121124,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,15024,0,40,United-States,>50K
38,Private,284166,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Male,0,0,50,United-States,<=50K
36,Local-gov,410034,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,1887,40,United-States,>50K
34,Self-emp-not-inc,152109,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,United-States,<=50K
30,Private,125762,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,30,United-States,<=50K
26,Private,35917,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,<=50K
57,State-gov,250976,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
56,Self-emp-inc,35723,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,United-States,>50K
23,Private,196674,Some-college,10,Separated,Craft-repair,Not-in-family,Male,0,0,40,United-States,<=50K
42,Private,39324,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,<=50K
57,Private,96346,HS-grad,9,Widowed,Prof-specialty,Not-in-family,Female,0,0,57,United-States,<=50K
41,Self-emp-inc,177905,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,70,United-States,>50K
36,Private,408229,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,32,United-States,<=50K
22,Private,162343,Some-college,10,Never-married,Other-service,Other-relative,Male,0,0,20,United-States,<=50K
48,Private,167967,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Female,0,0,40,United-States,<=50K
43,Self-emp-not-inc,176069,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,16,United-States,<=50K
61,Private,197286,9th,5,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
39,Private,59313,12th,8,Married-spouse-absent,Transport-moving,Not-in-family,Male,0,0,45,?,<=50K
28,Local-gov,229223,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Female,7688,0,36,United-States,>50K
36,Private,234271,Some-college,10,Never-married,Craft-repair,Not-in-family,Female,0,0,40,United-States,<=50K
33,Private,240763,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
40,Private,83859,HS-grad,9,Widowed,Machine-op-inspct,Own-child,Female,0,0,30,United-States,<=50K
18,Private,74054,11th,7,Never-married,Sales,Own-child,Female,0,0,20,?,<=50K
81,?,89015,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,18,United-States,<=50K
46,Private,116789,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,>50K
54,Local-gov,163557,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,30,United-States,<=50K
44,Self-emp-not-inc,282722,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,99999,0,50,United-States,>50K
23,Private,182812,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,Dominican-Republic,<=50K
50,Private,102615,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,40,United-States,>50K
43,Private,35824,Some-college,10,Separated,Prof-specialty,Unmarried,Female,0,0,40,United-States,<=50K
37,Private,202950,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,>50K
62,Private,588484,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,20,United-States,>50K
25,Private,242464,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,United-States,<=50K
27,Private,206903,Bachelors,13,Never-married,Handlers-cleaners,Unmarried,Male,0,0,35,United-States,<=50K
24,Private,250647,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Guatemala,<=50K
37,Private,25864,HS-grad,9,Separated,Prof-specialty,Unmarried,Female,0,0,40,United-States,<=50K
23,Private,123983,Assoc-voc,11,Never-married,Prof-specialty,Own-child,Male,0,0,40,United-States,<=50K
44,Private,195545,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Female,0,0,40,United-States,<=50K
37,Private,348739,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,United-States,>50K
30,Private,235124,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,99999,0,40,United-States,>50K
26,Local-gov,287233,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,United-States,>50K
31,Private,209538,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
33,Private,185480,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,45,United-States,<=50K
50,Local-gov,370733,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,<=50K
42,Private,155469,Assoc-acdm,12,Widowed,Tech-support,Unmarried,Female,0,0,24,United-States,<=50K
49,Private,225124,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Female,0,0,40,United-States,<=50K
29,Self-emp-not-inc,132686,Prof-school,15,Never-married,Prof-specialty,Own-child,Male,0,0,50,Italy,>50K
33,State-gov,175023,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,37,United-States,<=50K
37,Private,197429,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,45,United-States,>50K
28,Private,142443,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
53,Private,132304,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,Scotland,<=50K
53,Private,346754,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,United-States,>50K
44,Self-emp-not-inc,157217,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,42,United-States,<=50K
20,Private,50648,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,35,United-States,<=50K
54,Private,511668,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,43,United-States,>50K
34,Private,304030,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,<=50K
30,Private,63910,HS-grad,9,Married-civ-spouse,Sales,Own-child,Female,0,0,40,United-States,<=50K
35,Private,133906,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
20,Private,188300,Some-college,10,Never-married,Tech-support,Own-child,Female,0,0,40,United-States,<=50K
42,Private,119679,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,1579,42,United-States,<=50K
31,Private,451744,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,50,United-States,<=50K
43,Private,219424,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,50,United-States,>50K
49,Private,165152,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,48,United-States,>50K
32,Private,270968,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Female,0,0,50,United-States,>50K
43,State-gov,27661,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,0,45,United-States,<=50K
23,Private,216889,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,United-States,<=50K
64,Private,114994,Some-college,10,Separated,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
26,Private,157028,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,0,55,United-States,>50K
27,Private,341504,Some-college,10,Never-married,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
39,Private,184659,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
45,Private,273194,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,3137,0,35,United-States,<=50K
19,Private,166153,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,30,United-States,<=50K
49,Private,246183,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,>50K
37,Private,263094,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7298,0,40,United-States,>50K
70,?,26990,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,60,United-States,<=50K
25,Private,157900,Some-college,10,Separated,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
19,Private,393712,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,20,United-States,<=50K
38,Local-gov,414791,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,42,United-States,>50K
30,Private,117963,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,>50K
59,Private,126668,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,5178,0,50,United-States,>50K
54,Private,329733,HS-grad,9,Never-married,Exec-managerial,Unmarried,Male,0,0,40,United-States,>50K
55,Private,199856,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,50,United-States,<=50K
22,Private,212114,Bachelors,13,Never-married,Handlers-cleaners,Own-child,Female,0,0,15,United-States,<=50K
41,Private,121718,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,Male,0,1848,48,United-States,>50K
35,Private,187693,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,United-States,<=50K
28,Private,150025,9th,5,Never-married,Craft-repair,Not-in-family,Male,0,0,50,?,>50K
26,?,221626,Bachelors,13,Married-civ-spouse,?,Wife,Female,0,0,40,United-States,<=50K
33,Private,311194,11th,7,Never-married,Sales,Unmarried,Female,0,0,17,United-States,<=50K
36,Private,348960,HS-grad,9,Never-married,Tech-support,Not-in-family,Male,0,0,50,United-States,<=50K
30,Federal-gov,49593,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
36,Private,221650,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Japan,<=50K
34,Private,80933,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,1672,40,United-States,<=50K
52,Private,117700,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
31,Private,215047,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Male,0,0,50,United-States,<=50K
41,Private,58880,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,7688,0,10,United-States,>50K
41,Self-emp-not-inc,408498,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,United-States,<=50K
23,Private,234302,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,United-States,<=50K
44,Local-gov,136986,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,35,United-States,>50K
17,Private,401198,11th,7,Never-married,Sales,Own-child,Female,0,0,15,United-States,<=50K
34,Private,175878,HS-grad,9,Married-civ-spouse,Sales,Husband,Female,0,0,40,United-States,<=50K
28,Private,184078,12th,8,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,United-States,<=50K
56,Private,159770,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
62,Private,174201,9th,5,Widowed,Other-service,Unmarried,Female,0,0,25,United-States,<=50K
39,Private,192702,Masters,14,Never-married,Craft-repair,Not-in-family,Female,0,0,50,United-States,<=50K
21,State-gov,184678,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,35,United-States,<=50K
40,Private,55191,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
27,Local-gov,263431,Some-college,10,Never-married,Exec-managerial,Unmarried,Male,0,0,40,United-States,<=50K
26,Private,276309,Some-college,10,Never-married,Handlers-cleaners,Own-child,Female,0,0,20,United-States,<=50K
25,Local-gov,163101,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,45,United-States,<=50K
18,Self-emp-inc,38307,11th,7,Never-married,Farming-fishing,Own-child,Male,0,0,30,United-States,<=50K
20,Private,59948,9th,5,Never-married,Adm-clerical,Unmarried,Female,114,0,20,United-States,<=50K
49,State-gov,31650,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,Female,0,0,45,United-States,<=50K
39,Private,160623,Assoc-acdm,12,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
32,Private,227931,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,United-States,<=50K
53,Private,177647,Bachelors,13,Divorced,Exec-managerial,Unmarried,Male,0,0,40,United-States,<=50K
61,Private,298400,Bachelors,13,Divorced,Sales,Not-in-family,Male,4787,0,48,United-States,>50K
61,Private,120933,Some-college,10,Never-married,Priv-house-serv,Not-in-family,Female,0,0,40,United-States,<=50K
30,Private,33688,HS-grad,9,Never-married,Transport-moving,Unmarried,Female,0,1669,70,United-States,<=50K
34,Private,228873,Bachelors,13,Never-married,Exec-managerial,Own-child,Male,0,0,40,United-States,<=50K
37,Self-emp-not-inc,348960,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,United-States,>50K
45,Private,112761,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Female,0,0,40,United-States,<=50K
45,Local-gov,556652,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,>50K
40,Private,88368,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,914,0,40,United-States,<=50K
26,Private,243560,Some-college,10,Never-married,Sales,Unmarried,Female,0,0,40,?,<=50K
31,Private,225053,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,45,United-States,<=50K
31,Private,289731,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
54,Private,466502,7th-8th,4,Widowed,Other-service,Unmarried,Male,0,0,30,United-States,<=50K
37,Self-emp-inc,196123,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,70,United-States,>50K
21,Private,131230,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,37,United-States,<=50K
17,Local-gov,244856,11th,7,Never-married,Prof-specialty,Own-child,Female,0,0,40,United-States,<=50K
49,Federal-gov,586657,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7298,0,40,United-States,>50K
20,Private,147884,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
42,Self-emp-not-inc,54202,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,>50K
28,?,196971,Bachelors,13,Never-married,?,Not-in-family,Female,0,0,43,United-States,<=50K
31,Private,228873,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
23,?,134997,Some-college,10,Separated,?,Unmarried,Female,0,0,20,United-States,<=50K
51,Self-emp-not-inc,174824,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Male,8614,0,40,United-States,>50K
19,?,241616,HS-grad,9,Never-married,?,Unmarried,Male,0,2001,40,United-States,<=50K
57,State-gov,109015,12th,8,Divorced,Other-service,Unmarried,Female,0,0,40,United-States,<=50K
63,Private,118798,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,99999,0,40,United-States,>50K
28,Private,138692,Some-college,10,Never-married,Craft-repair,Own-child,Male,0,0,50,United-States,<=50K
36,Private,182074,Some-college,10,Divorced,Adm-clerical,Not-in-family,Male,0,0,45,United-States,<=50K
24,Private,163665,HS-grad,9,Never-married,Other-service,Not-in-family,Female,2174,0,40,United-States,<=50K
36,Private,98389,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,44,United-States,>50K
63,Self-emp-not-inc,27653,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,35,United-States,<=50K
37,Private,160120,Masters,14,Never-married,Prof-specialty,Unmarried,Male,0,0,40,South,<=50K
19,Private,250639,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,24,United-States,<=50K
27,Private,220748,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Male,0,0,48,United-States,<=50K
76,?,172637,Some-college,10,Married-civ-spouse,?,Husband,Male,0,0,20,United-States,>50K
28,Private,195000,Bachelors,13,Never-married,Sales,Other-relative,Female,0,0,45,United-States,<=50K
46,State-gov,55377,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
48,Private,192161,Bachelors,13,Divorced,Handlers-cleaners,Not-in-family,Male,0,0,43,United-States,<=50K
24,Private,187115,Bachelors,13,Never-married,Prof-specialty,Own-child,Female,0,0,20,United-States,<=50K
34,Private,176244,7th-8th,4,Married-civ-spouse,Other-service,Wife,Female,0,0,40,United-States,<=50K
34,Self-emp-not-inc,100079,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,55,India,<=50K
55,Private,117299,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,7688,0,40,United-States,>50K
27,Self-emp-inc,190911,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,45,United-States,<=50K
31,Local-gov,199368,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,0,0,50,United-States,>50K
44,Private,68748,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,48,United-States,<=50K
48,Private,158924,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,>50K
56,Self-emp-not-inc,179594,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,48,United-States,<=50K
31,Federal-gov,207301,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,>50K
66,Private,262285,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,99,United-States,<=50K
34,Private,287315,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Male,0,0,40,United-States,<=50K
22,State-gov,477505,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,United-States,<=50K
67,?,182378,Bachelors,13,Married-civ-spouse,?,Husband,Male,9386,0,60,United-States,>50K
22,Private,184813,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,40,United-States,<=50K
54,Self-emp-not-inc,104748,10th,6,Married-civ-spouse,Sales,Husband,Male,0,0,65,United-States,<=50K
45,Private,231672,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
44,Private,116358,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,>50K
33,Private,170651,HS-grad,9,Never-married,Other-service,Own-child,Female,1055,0,40,United-States,<=50K
22,Private,318915,HS-grad,9,Never-married,Other-service,Unmarried,Female,0,0,40,United-States,<=50K
31,Private,206512,11th,7,Never-married,Handlers-cleaners,Own-child,Male,0,0,25,United-States,<=50K
31,Private,153078,Assoc-acdm,12,Never-married,Craft-repair,Own-child,Male,0,0,50,United-States,<=50K
59,Local-gov,100776,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
46,Private,146919,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,>50K
28,Local-gov,34452,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,<=50K
39,Private,98941,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
21,Private,169699,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,35,United-States,<=50K
32,Private,286675,Some-college,10,Never-married,Exec-managerial,Other-relative,Male,0,0,40,United-States,<=50K
47,Private,179313,10th,6,Divorced,Sales,Unmarried,Female,0,0,30,United-States,<=50K
57,Self-emp-not-inc,34297,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,>50K
27,Local-gov,206125,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,United-States,<=50K
38,Private,107630,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,<=50K
32,Private,200323,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Male,0,0,60,United-States,<=50K
28,Private,189346,HS-grad,9,Divorced,Handlers-cleaners,Own-child,Male,0,0,40,United-States,<=50K
21,Private,199444,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,44,United-States,<=50K
26,Private,108658,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,United-States,<=50K
25,Self-emp-inc,133373,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,80,United-States,<=50K
24,Local-gov,187397,Some-college,10,Never-married,Protective-serv,Unmarried,Male,1151,0,40,United-States,<=50K
20,Federal-gov,225515,Some-college,10,Never-married,Tech-support,Own-child,Female,0,0,24,United-States,<=50K
24,Private,374253,HS-grad,9,Separated,Other-service,Not-in-family,Female,0,0,55,United-States,<=50K
34,Private,261799,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,45,United-States,>50K
21,Private,195532,HS-grad,9,Never-married,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
39,Private,179579,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
17,Private,147339,10th,6,Never-married,Prof-specialty,Own-child,Female,0,0,15,United-States,<=50K
19,Private,83930,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,20,United-States,<=50K
35,Private,93225,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
21,Private,242912,HS-grad,9,Never-married,Other-service,Other-relative,Female,0,0,35,United-States,<=50K
21,Private,149637,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,40,United-States,<=50K
34,Private,260560,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,United-States,<=50K
20,Local-gov,350845,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,10,United-States,<=50K
32,State-gov,200469,Some-college,10,Never-married,Protective-serv,Unmarried,Female,3887,0,40,United-States,<=50K
41,Private,184846,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
35,Private,377798,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,50,United-States,>50K
32,Private,158416,HS-grad,9,Divorced,Sales,Not-in-family,Male,0,0,50,United-States,<=50K
59,Self-emp-inc,253062,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,United-States,>50K
41,Self-emp-not-inc,134130,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,United-States,<=50K
23,Private,120068,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,United-States,<=50K
33,Private,130057,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,Male,0,0,45,United-States,<=50K
21,Private,118693,Some-college,10,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,United-States,<=50K
54,Private,183248,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,40,United-States,<=50K
57,Private,169071,HS-grad,9,Divorced,Sales,Unmarried,Female,0,0,28,United-States,<=50K
50,Local-gov,117496,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,24,United-States,<=50K
52,Private,195638,HS-grad,9,Never-married,Other-service,Unmarried,Female,0,0,45,United-States,<=50K
28,Private,100829,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,50,United-States,>50K
36,Private,37778,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,<=50K
67,?,37092,7th-8th,4,Married-civ-spouse,?,Husband,Male,0,0,4,United-States,<=50K
36,Private,114605,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,>50K
35,Private,67728,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,2051,45,United-States,<=50K
44,Private,164043,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,<=50K
36,Private,137527,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,50,United-States,<=50K
57,Federal-gov,135028,HS-grad,9,Separated,Adm-clerical,Other-relative,Female,0,0,35,United-States,<=50K
47,Private,341995,Some-college,10,Divorced,Sales,Own-child,Male,0,0,55,United-States,<=50K
55,Self-emp-not-inc,200939,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,72,United-States,<=50K
48,Private,205424,Bachelors,13,Divorced,Sales,Unmarried,Male,0,0,40,United-States,>50K
56,Private,193622,HS-grad,9,Separated,Craft-repair,Unmarried,Male,0,0,40,United-States,<=50K
20,Private,275385,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Male,0,0,45,United-States,<=50K
51,Self-emp-not-inc,74160,Masters,14,Divorced,Prof-specialty,Unmarried,Male,0,0,60,United-States,>50K
59,Private,116442,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,50,United-States,<=50K
25,Private,242700,Some-college,10,Never-married,Transport-moving,Not-in-family,Male,10520,0,50,United-States,>50K
27,?,280699,Some-college,10,Never-married,?,Unmarried,Female,0,0,40,United-States,<=50K
26,Private,164488,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,10,United-States,<=50K
36,Private,241998,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,United-States,>50K
34,Private,157886,Assoc-acdm,12,Separated,Other-service,Unmarried,Female,0,0,40,United-States,<=50K
57,Private,200453,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,15024,0,40,United-States,>50K
28,?,389857,HS-grad,9,Married-civ-spouse,?,Other-relative,Male,0,0,16,United-States,<=50K
30,Private,208068,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Mexico,<=50K
49,Private,200949,10th,6,Never-married,Other-service,Unmarried,Female,0,0,38,Peru,<=50K
20,Private,180052,Some-college,10,Never-married,Sales,Own-child,Male,0,0,20,United-States,<=50K
21,Private,249727,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,22,United-States,<=50K
18,Private,115443,11th,7,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,25,United-States,<=50K
56,Private,134756,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,40,United-States,<=50K
57,Private,153918,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,<=50K
55,Local-gov,107308,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
52,Private,99602,HS-grad,9,Separated,Craft-repair,Own-child,Female,0,0,40,United-States,<=50K
40,Private,184682,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
23,Private,100345,Bachelors,13,Never-married,Sales,Own-child,Male,0,0,20,United-States,<=50K
37,Private,179671,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,40,United-States,<=50K
88,Private,68539,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
36,Private,139364,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,United-States,>50K
33,Federal-gov,428271,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,35,United-States,<=50K
34,Private,424988,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,United-States,<=50K
67,Private,101132,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,1797,0,40,United-States,<=50K
45,Private,47314,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,1902,40,?,>50K
56,Private,92444,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,United-States,>50K
46,Private,169180,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
